vehicle_id,priority_rank,mark,model,generation,restyling,body_type,year_from,year_to,origin_category,vehicle_type_category,ads_count,avg_price_inflation_adj,avg_age,score_origin,score_type,score_ads,score_price,score_age,priority_score,has_real_metrics,ready_for_3d_search,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,dimensions_source_url,model_3d_status,model_3d_source,model_file_path,format,scale_check_status,materials_editable,data_quality_note
chevrolet_malibu_g7_r0_sedan,6531,chevrolet,Malibu,7,0,седан,2007,2012,нет,легковые,1224.0,1517676.9899346407,16.5,0.2,1.0,0.004363496358405613,0.012828158872096733,0.8518518518518519,0.34820028310560114,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lotus_europa s_g1_r0_kupe,6532,lotus,Europa S,1,0,купе,2006,2010,нет,легковые,2.0,3472000.0000000005,18.0,0.2,1.0,7.129896010466687e-06,0.029347066536099992,0.837962962962963,0.34820013875071393,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
suzuki_jimny_g3_r0_dzhip suv 3 dv,6533,suzuki,Jimny,3,0,джип/suv 3 дв.,1998,2005,нет,легковые,12074.0,761400.7796985259,25.916666666666668,0.2,1.0,0.043043182215187395,0.006435737137802722,0.7646604938271605,0.3481922055071833,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
subaru_impreza wrx sti_g3_r0_sedan,6534,subaru,Impreza WRX STI,3,0,седан,2007,2011,нет,легковые,2281.0,1131711.6347566857,17.0,0.2,1.0,0.008131646399937256,0.009565788204171356,0.8472222222222222,0.34819000205283224,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_lancer cedia_g9_r0_sedan,6535,mitsubishi,Lancer Cedia,9,0,седан,2000,2003,нет,легковые,11306.0,258345.54435520963,24.5,0.2,1.0,0.04030530214716818,0.0021836647118367823,0.7777777777777778,0.34818165302134535,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_lancer cedia_g9_r0_universal,6536,mitsubishi,Lancer Cedia,9,0,универсал,2000,2003,нет,легковые,11306.0,258345.54435520963,24.5,0.2,1.0,0.04030530214716818,0.0021836647118367823,0.7777777777777778,0.34818165302134535,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_inspire_g4_r0_sedan,6537,honda,Inspire,4,0,седан,2003,2005,нет,легковые,8564.0,343695.79856141994,22.0,0.2,1.0,0.030530214716818355,0.002905087404539173,0.8009259259259259,0.34816090938247807,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
maserati_gransport_g1_r0_kupe,6538,maserati,GranSport,1,0,купе,2004,2007,нет,легковые,4.0,5244400.000000001,20.5,0.2,1.0,1.4259792020933374e-05,0.0443282706629962,0.8148148148148149,0.3481342870289362,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
volvo_c30_g1_r1_xetchbek 3 dv,6539,volvo,C30,1,1,хэтчбек 3 дв.,2009,2013,нет,легковые,873.0,621286.2242382589,15.034090909090908,0.2,1.0,0.003112199608568709,0.005251419401118238,0.8654250841750841,0.34810827122981836,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_ka_g2_r0_xetchbek 3 dv,6540,ford,Ka,2,0,хэтчбек 3 дв.,2008,2016,нет,легковые,410.0,155418.71492682927,14.0,0.2,1.0,0.0014616286821456709,0.0013136760852283454,0.875,0.3480624585833207,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_carol_g6_r0_xetchbek 5 dv,6541,mazda,Carol,6,0,хэтчбек 5 дв.,2009,2014,нет,легковые,592.0,389818.65243243246,14.5,0.2,1.0,0.0021104492190981393,0.0032949406480263337,0.8703703703703703,0.34805889043901556,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s3_g2_r1_xetchbek 3 dv,6542,audi,S3,2,1,хэтчбек 3 дв.,2008,2013,нет,легковые,129.0,1425571.501395349,15.5,0.2,1.0,0.0004598782926751013,0.012049637587389764,0.8611111111111112,0.3480335263223884,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s3_g2_r1_xetchbek 5 dv,6543,audi,S3,2,1,хэтчбек 5 дв.,2008,2013,нет,легковые,129.0,1425571.501395349,15.5,0.2,1.0,0.0004598782926751013,0.012049637587389764,0.8611111111111112,0.3480335263223884,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
subaru_lucra_g1_r0_xetchbek 5 dv,6544,subaru,Lucra,1,0,хэтчбек 5 дв.,2010,2014,нет,легковые,31.0,394402.58064516133,14.0,0.2,1.0,0.00011051338816223366,0.0033336862834686324,0.875,0.3480276812895609,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_m6_g2_r0_otkrytyi kuzov,6545,bmw,M6,2,0,открытый кузов,2006,2010,нет,легковые,189.0,3178773.3333333335,18.0,0.2,1.0,0.0006737751729891019,0.026868569273189424,0.837962962962963,0.347995025480522,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
porsche_918_g1_r0_otkrytyi kuzov,6546,porsche,918,1,0,открытый кузов,2010,2015,нет,легковые,0.0,0.0,13.5,0.2,1.0,0.0,0.0,0.8796296296296297,0.347962962962963,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
subaru_impreza wrx sti_g3_r0_xetchbek 5 dv,6547,subaru,Impreza WRX STI,3,0,хэтчбек 5 дв.,2007,2011,нет,легковые,2281.0,1131711.6347566857,17.25,0.2,1.0,0.008131646399937256,0.009565788204171356,0.8449074074074074,0.3479585205713508,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_lx470_g2_r1_dzhip suv 5 dv,6548,lexus,LX470,2,1,джип/suv 5 дв.,2002,2005,нет,легковые,7015.0,1613266.3627312903,22.5,0.2,1.0,0.025008110256711905,0.01363612767497903,0.7962962962962963,0.3479270763450545,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
infiniti_m35_g3_r1_sedan,6549,infiniti,M35,3,1,седан,2008,2010,нет,легковые,2463.0,790594.8619407228,17.0,0.2,1.0,0.008780466936889726,0.006682500004744578,0.8472222222222222,0.3479197139571564,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
suzuki_alto lapin_g2_r0_xetchbek 5 dv,6550,suzuki,Alto Lapin,2,0,хэтчбек 5 дв.,2008,2015,нет,легковые,510.0,333451.3104313726,14.5,0.2,1.0,0.0018181234826690053,0.0028184959083465506,0.8703703703703703,0.3479143422939563,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
geely_ck otaka_g1_r1_sedan,6551,geely,CK Otaka,1,1,седан,2008,2015,нет,легковые,687.0,205227.189286754,14.5,0.2,1.0,0.002449119279595307,0.0017346820216057478,0.8703703703703703,0.3479095191601767,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
citroen_c crosser_g1_r0_dzhip suv 5 dv,6552,citroen,C-Crosser,1,0,джип/suv 5 дв.,2007,2012,нет,легковые,1741.0,911322.2767604826,16.5,0.2,1.0,0.006206574477111251,0.007702948010345625,0.8518518518518519,0.34789227100601483,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chevrolet_epica_g2_r0_sedan,6553,chevrolet,Epica,2,0,седан,2006,2012,нет,легковые,3495.0,473367.0533676681,17.59090909090909,0.2,1.0,0.012459493278290537,0.004001133182943131,0.8417508417508417,0.34789012747209824,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
subaru_impreza xv_g3_r0_dzhip suv 5 dv,6554,subaru,Impreza XV,3,0,джип/suv 5 дв.,2010,2011,нет,легковые,662.0,900520.7734138974,15.5,0.2,1.0,0.0023599955794644735,0.007611648345195238,0.8611111111111112,0.34784285725775654,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_galant fortis_g1_r0_sedan,6555,mitsubishi,Galant Fortis,1,0,седан,2007,2015,нет,легковые,425.0,687154.9703529412,15.0,0.2,1.0,0.001515102902224171,0.005808174722223381,0.8657407407407407,0.34782407600796367,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chevrolet_impala_g9_r0_sedan,6556,chevrolet,Impala,9,0,седан,2005,2016,нет,легковые,74.0,1294654.8583783784,15.5,0.2,1.0,0.0002638061523872674,0.010943065169964107,0.8611111111111112,0.34781852242470257,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
volvo_c70_g2_r1_otkrytyi kuzov,6557,volvo,C70,2,1,открытый кузов,2009,2013,нет,легковые,368.0,719568.1195652174,15.0,0.2,1.0,0.0013119008659258705,0.00608214674024677,0.8657407407407407,0.3478143713015926,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
suzuki_wagon r_g3_r1_xetchbek 5 dv,6558,suzuki,Wagon R,3,1,хэтчбек 5 дв.,2005,2008,нет,легковые,5377.0,484565.12095220387,19.5,0.2,1.0,0.01916872542413969,0.004095784805776977,0.8240740740740741,0.3478139564843089,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_is220d_g2_r2_sedan,6559,lexus,IS220d,2,2,седан,2010,2012,нет,легковые,138.0,875351.2985507246,15.0,0.2,1.0,0.0004919628247222014,0.007398903456517754,0.8657407407407407,0.3478069002987323,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
jaguar_xj_g8_r1_sedan,6560,jaguar,XJ,8,1,седан,2007,2009,нет,легковые,1416.0,2160598.17661017,18.0,0.2,1.0,0.005047966375410415,0.018262447709318827,0.837962962962963,0.34779765504654675,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s6_g3_r1_sedan,6561,audi,S6,3,1,седан,2008,2010,нет,легковые,189.0,2291910.8088888894,17.0,0.2,1.0,0.0006737751729891019,0.01937236722444383,0.8472222222222222,0.34779652109913606,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s6_g3_r1_universal,6562,audi,S6,3,1,универсал,2008,2010,нет,легковые,189.0,2291910.8088888894,17.0,0.2,1.0,0.0006737751729891019,0.01937236722444383,0.8472222222222222,0.34779652109913606,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_capella_g7_r1_universal,6563,mazda,Capella,7,1,универсал,1999,2002,нет,легковые,11986.0,206039.38593692644,25.5,0.2,1.0,0.04272946679072686,0.0017415471106417525,0.7685185185185185,0.3477954506161298,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_capella_g7_r1_sedan,6564,mazda,Capella,7,1,седан,1999,2002,нет,легковые,11986.0,206039.38593692644,25.5,0.2,1.0,0.04272946679072686,0.0017415471106417525,0.7685185185185185,0.3477954506161298,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_a8_g2_r0_sedan,6565,audi,A8,2,0,седан,2002,2005,нет,легковые,7312.0,1246373.0157549235,22.431818181818183,0.2,1.0,0.026066899814266208,0.010534963082419165,0.7969276094276094,0.3477897303586904,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s4_g5_r0_sedan,6566,audi,S4,5,0,седан,2008,2011,нет,легковые,111.0,1969785.8032432434,16.5,0.2,1.0,0.00039570922858090117,0.01664960686337691,0.8518518518518519,0.347781553521837,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s4_g5_r0_universal,6567,audi,S4,5,0,универсал,2008,2011,нет,легковые,111.0,1969785.8032432434,16.5,0.2,1.0,0.00039570922858090117,0.01664960686337691,0.8518518518518519,0.347781553521837,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_explorer_g2_r1_dzhip suv 3 dv,6568,ford,Explorer,2,1,джип/suv 3 дв.,2001,2003,нет,легковые,8623.0,1440478.0491058799,24.0,0.2,1.0,0.030740546649127124,0.01217563512410765,0.7824074074074074,0.34775222267163863,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
jeep_grand cherokee_g1_r1_dzhip suv 5 dv,6569,jeep,Grand Cherokee,1,1,джип/suv 5 дв.,1995,1998,нет,легковые,14230.0,1511799.1564525652,29.5,0.2,1.0,0.05072921011447048,0.012778476507382853,0.7314814814814814,0.3477472221528732,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_everest_g1_r2_dzhip suv 5 dv,6570,ford,Everest,1,2,джип/suv 5 дв.,2009,2013,нет,легковые,5.0,914144.0000000001,15.0,0.2,1.0,1.782474002616672e-05,0.0077267986150854236,0.8657407407407407,0.34773755005134344,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_is200d_g2_r2_sedan,6571,lexus,IS200d,2,2,седан,2010,2012,нет,легковые,12.0,907573.3333333335,15.0,0.2,1.0,4.277937606280013e-05,0.007671260080565493,0.8657407407407407,0.34773545793017463,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_familia_g6_r0_otkrytyi kuzov,6572,mazda,Familia,6,0,открытый кузов,1986,1987,нет,легковые,26443.0,215527.32185606778,39.5,0.2,1.0,0.09426792010238531,0.0018217438522054891,0.6388888888888888,0.347729130492316,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_partner_g1_r0_universal,6573,honda,Partner,1,0,универсал,1996,2006,нет,легковые,11311.0,236700.91654495627,25.0,0.2,1.0,0.040323126887194354,0.0020007135792052657,0.7731481481481481,0.3476957035734942,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
cadillac_xlr_g1_r0_otkrytyi kuzov,6574,cadillac,XLR,1,0,открытый кузов,2003,2009,нет,легковые,1.0,4480000.0,20.0,0.2,1.0,3.5649480052333435e-06,0.03786718262722579,0.8194444444444444,0.34762541307552963,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_rx400h_g2_r1_dzhip suv 5 dv,6575,lexus,RX400h,2,1,джип/suv 5 дв.,2005,2009,нет,легковые,3261.0,1409068.2745660841,19.0,0.2,1.0,0.011625295445065935,0.011910144126612465,0.8287037037037037,0.3475632158506287,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
infiniti_ex37_g1_r0_dzhip suv 5 dv,6576,infiniti,EX37,1,0,джип/suv 5 дв.,2007,2013,нет,легковые,358.0,1245409.1906145252,16.0,0.2,1.0,0.001276251385873537,0.010526816354157519,0.8564814814814815,0.34754623344774016,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_m6_g2_r0_kupe,6577,bmw,M6,2,0,купе,2005,2010,нет,легковые,189.0,3178773.3333333335,18.5,0.2,1.0,0.0006737751729891019,0.026868569273189424,0.8333333333333334,0.3475320625175591,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_is300c_g2_r1_otkrytyi kuzov,6578,lexus,IS300C,2,1,открытый кузов,2009,2015,нет,легковые,0.0,0.0,14.0,0.2,1.0,0.0,0.0,0.875,0.34750000000000003,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
aston martin_cygnet_g1_r0_xetchbek 3 dv,6579,aston martin,Cygnet,1,0,хэтчбек 3 дв.,2011,2013,нет,легковые,0.0,0.0,14.0,0.2,1.0,0.0,0.0,0.875,0.34750000000000003,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_s5_g1_r0_kupe,6580,audi,S5,1,0,купе,2007,2011,нет,легковые,341.0,1915337.1490909094,17.0,0.2,1.0,0.0012156472697845702,0.016189379825298094,0.8472222222222222,0.34745454101346307,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mercedes benz_cl class_g3_r0_kupe,6581,mercedes benz,CL-Class,3,0,купе,2006,2010,нет,легковые,2040.0,1422580.6175686277,18.0,0.2,1.0,0.007272493930676021,0.012024357153442607,0.837962962962963,0.3474180733519817,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_torneo_g1_r0_sedan,6582,honda,Torneo,1,0,седан,1997,2000,нет,легковые,13380.0,388865.6296920778,27.5,0.2,1.0,0.047699004310022136,0.003286885227009167,0.75,0.3474177838615569,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_crossroad_g2_r0_dzhip suv 5 dv,6583,honda,Crossroad,2,0,джип/suv 5 дв.,2007,2010,нет,легковые,2000.0,1076177.96328,17.5,0.2,1.0,0.0071298960104666876,0.009096390061365993,0.8425925925925926,0.34740619177108084,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chevrolet_optra_g1_r1_sedan,6584,chevrolet,Optra,1,1,седан,2004,2019,нет,легковые,5.0,369600.00000000006,14.615384615384615,0.2,1.0,1.782474002616672e-05,0.0031240425667461284,0.8693019943019943,0.34740326200021787,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_mustang_g5_r0_kupe,6585,ford,Mustang,5,0,купе,2004,2008,нет,легковые,1875.0,2987093.945770667,20.0,0.2,1.0,0.006684277509812519,0.025248399993120164,0.8194444444444444,0.3474027738208656,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_mustang_g5_r0_otkrytyi kuzov,6586,ford,Mustang,5,0,открытый кузов,2004,2008,нет,легковые,1875.0,2987093.945770667,20.0,0.2,1.0,0.006684277509812519,0.025248399993120164,0.8194444444444444,0.3474027738208656,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chevrolet_caprice_g6_r0_sedan,6587,chevrolet,Caprice,6,0,седан,2006,2016,нет,легковые,228.0,491752.00912280707,15.0,0.2,1.0,0.0008128081451932023,0.004156531950169317,0.8657407407407407,0.3474007559028978,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_gs350_g3_r0_sedan,6588,lexus,GS350,3,0,седан,2005,2007,нет,легковые,3334.0,1946544.7311817638,20.0,0.2,1.0,0.011885536649447968,0.016453161791902676,0.8194444444444444,0.34738380287559184,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mercedes benz_b class_g1_r0_xetchbek 5 dv,6589,mercedes benz,B-Class,1,0,хэтчбек 5 дв.,2005,2011,нет,легковые,3544.0,877407.5629345373,18.756756756756758,0.2,1.0,0.01263417573054697,0.007416284023248043,0.830955955955956,0.34736658213171956,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_roadster_g3_r1_otkrytyi kuzov,6590,mazda,Roadster,3,1,открытый кузов,2008,2012,нет,легковые,370.0,1089206.3991351353,16.0,0.2,1.0,0.001319030761936337,0.009206512864909188,0.8564814814814815,0.3473588827683686,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_gs300_g2_r1_sedan,6591,lexus,GS300,2,1,седан,2000,2005,нет,легковые,8557.0,881750.2187963072,23.6,0.2,1.0,0.03050526008078172,0.007452990305079479,0.7861111111111111,0.3473553746770685,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
jeep_compass_g1_r0_dzhip suv 5 dv,6592,jeep,Compass,1,0,джип/suv 5 дв.,2006,2011,нет,легковые,1852.0,1119442.4546868252,17.5,0.2,1.0,0.006602283705692153,0.009462083007208915,0.8425925925925926,0.3473291426367636,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_flex_g1_r0_dzhip suv 5 dv,6593,ford,Flex,1,0,джип/suv 5 дв.,2008,2012,нет,легковые,23.0,1305636.9808695654,16.0,0.2,1.0,8.19938041203669e-05,0.011035891517733825,0.8564814814814815,0.3473240303268383,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_a3_g1_r1_xetchbek 3 dv,6594,audi,A3,1,1,хэтчбек 3 дв.,2000,2003,нет,легковые,9323.0,960193.0081904967,24.5,0.2,1.0,0.033236010252790466,0.008116027678244386,0.7777777777777778,0.34730418449271205,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_tribute_g1_r1_dzhip suv 5 dv,6595,mazda,Tribute,1,1,джип/suv 5 дв.,2003,2007,нет,легковые,6947.0,472564.6806045776,21.558823529411764,0.2,1.0,0.024765693792356037,0.003994351130274591,0.8050108932461874,0.34729166544224893,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_montero_g4_r0_dzhip suv 5 dv,6596,mitsubishi,Montero,4,0,джип/suv 5 дв.,2006,2011,нет,легковые,2404.0,689619.4179034943,17.5,0.2,1.0,0.008570135004580958,0.00582900545558767,0.8425925925925926,0.34727614382874267,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_montero_g4_r0_dzhip suv 3 dv,6597,mitsubishi,Montero,4,0,джип/suv 3 дв.,2006,2011,нет,легковые,2404.0,689619.4179034943,17.5,0.2,1.0,0.008570135004580958,0.00582900545558767,0.8425925925925926,0.34727614382874267,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_expedition_g3_r0_dzhip suv 5 dv,6598,ford,Expedition,3,0,джип/suv 5 дв.,2006,2014,нет,легковые,399.0,1001113.4175438597,16.0,0.2,1.0,0.0014224142540881042,0.00846190727962042,0.8564814814814815,0.34727303780361324,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_familia_g6_r0_universal,6599,mazda,Familia,6,0,универсал,1985,1987,нет,легковые,26443.0,215527.32185606778,40.0,0.2,1.0,0.09426792010238531,0.0018217438522054891,0.6342592592592593,0.3472661675293531,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_familia_g6_r0_sedan,6600,mazda,Familia,6,0,седан,1985,1987,нет,легковые,26443.0,215527.32185606778,40.0,0.2,1.0,0.09426792010238531,0.0018217438522054891,0.6342592592592593,0.3472661675293531,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_familia_g6_r0_xetchbek 5 dv,6601,mazda,Familia,6,0,хэтчбек 5 дв.,1985,1987,нет,легковые,26443.0,215527.32185606778,40.0,0.2,1.0,0.09426792010238531,0.0018217438522054891,0.6342592592592593,0.3472661675293531,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_familia_g6_r0_xetchbek 3 dv,6602,mazda,Familia,6,0,хэтчбек 3 дв.,1985,1987,нет,легковые,26443.0,215527.32185606778,40.0,0.2,1.0,0.09426792010238531,0.0018217438522054891,0.6342592592592593,0.3472661675293531,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
citroen_c3_g1_r1_xetchbek 5 dv,6603,citroen,C3,1,1,хэтчбек 5 дв.,2005,2010,нет,легковые,3906.0,338587.2960573477,18.5,0.2,1.0,0.01392468690844144,0.002861907806933516,0.8333333333333334,0.34724379123148374,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
citroen_c3_g1_r1_otkrytyi kuzov,6604,citroen,C3,1,1,открытый кузов,2005,2010,нет,легковые,3906.0,338587.2960573477,18.5,0.2,1.0,0.01392468690844144,0.002861907806933516,0.8333333333333334,0.34724379123148374,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_es350_g5_r0_sedan,6605,lexus,ES350,5,0,седан,2006,2009,нет,легковые,1577.0,2153952.3900063415,18.75,0.2,1.0,0.0056219230042529825,0.01820627422382134,0.8310185185185185,0.3472382737364883,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_tt_g2_r0_otkrytyi kuzov,6606,audi,TT,2,0,открытый кузов,2007,2010,нет,легковые,1608.0,1214385.6297512439,17.5,0.2,1.0,0.005732436392415216,0.010264589826265392,0.8425925925925926,0.34723205683130287,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_m3_g3_r0_otkrytyi kuzov,6607,bmw,M3,3,0,открытый кузов,2001,2006,нет,легковые,310.0,5761900.2343225805,22.5,0.2,1.0,0.0011051338816223364,0.048702439386818806,0.7962962962962963,0.34721127900805804,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_airtrek_g1_r1_dzhip suv 5 dv,6608,mitsubishi,Airtrek,1,1,джип/suv 5 дв.,2002,2005,нет,легковые,7820.0,475159.5528593351,22.5,0.2,1.0,0.02787789340092475,0.0040162842779453995,0.7962962962962963,0.3472015456215526,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_a3_g1_r1_xetchbek 5 dv,6609,audi,A3,1,1,хэтчбек 5 дв.,1999,2003,нет,легковые,9323.0,960193.0081904967,24.612903225806452,0.2,1.0,0.033236010252790466,0.008116027678244386,0.7767323775388292,0.3471996444688172,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_mazda3 mps_g2_r0_xetchbek 5 dv,6610,mazda,Mazda3 MPS,2,0,хэтчбек 5 дв.,2009,2011,нет,легковые,894.0,587195.431588367,16.0,0.2,1.0,0.003187063516678609,0.004963267108444054,0.8564814814814815,0.3471894040935844,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_z4_g1_r1_otkrytyi kuzov,6611,bmw,Z4,1,1,открытый кузов,2006,2010,нет,легковые,431.0,2732531.267563805,18.5,0.2,1.0,0.0015364925902555712,0.0230967099427329,0.8333333333333334,0.3471819629723072,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_tts_g2_r0_xetchbek 3 dv,6612,audi,TTS,2,0,хэтчбек 3 дв.,2008,2010,нет,легковые,155.0,1820203.0885161292,17.0,0.2,1.0,0.0005525669408111682,0.015385259547205512,0.8472222222222222,0.34716815288950587,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_tts_g2_r0_otkrytyi kuzov,6613,audi,TTS,2,0,открытый кузов,2008,2010,нет,легковые,155.0,1820203.0885161292,17.0,0.2,1.0,0.0005525669408111682,0.015385259547205512,0.8472222222222222,0.34716815288950587,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_is350_g2_r1_sedan,6614,lexus,IS350,2,1,седан,2008,2010,нет,легковые,213.0,1740200.189295775,17.0,0.2,1.0,0.0007593339251147022,0.014709035351784822,0.8472222222222222,0.3471184110062686,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_ls460_g4_r0_sedan,6615,lexus,LS460,4,0,седан,2006,2009,нет,легковые,2163.0,1412127.6427184467,18.5,0.2,1.0,0.0077109825353197225,0.011936003424056534,0.8333333333333334,0.34705147948077175,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_life_g5_r0_xetchbek 5 dv,6616,honda,Life,5,0,хэтчбек 5 дв.,2008,2010,нет,легковые,2093.0,358396.1257525084,17.0,0.2,1.0,0.007461436174953389,0.0030293418631161645,0.8472222222222222,0.34704198254542806,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mercedes benz_slk class_g2_r1_otkrytyi kuzov,6617,mercedes benz,SLK-Class,2,1,открытый кузов,2007,2011,нет,легковые,795.0,1249818.026465409,16.973684210526315,0.2,1.0,0.0028341336641605082,0.010564082022090304,0.8474658869395711,0.34703973441331076,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
aston martin_vantage_g3_r0_otkrytyi kuzov,6618,aston martin,Vantage,3,0,открытый кузов,2006,2017,нет,легковые,0.0,0.0,14.5,0.2,1.0,0.0,0.0,0.8703703703703703,0.34703703703703703,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
